"","yelp_review.business_id","yelp_review.cool","yelp_review.date","yelp_review.funny","yelp_review.review_id","yelp_review.stars","yelp_review.text","yelp_review.useful","yelp_review.user_id"
"1662","IkY2ticzHEn4QFn8hQLSWg",0,"2013-06-30 00:38:12",0,"vcIUQqs8oo9JInlFYMhkAg",4,"Quick service, sliced steak with American cheese, nice bun, very filling, liked this better than Pat's!",0,"-sQ7CBe0cAYa4GPHlbys1A"
"1663","IkY2ticzHEn4QFn8hQLSWg",0,"2019-02-26 09:20:01",0,"RmI4jvQeEByn-IK_dFuSlw",1,"Watched the guy take already cooked meat out of a holder on the grill, put it on a roll and add cold American cheese then hand it to me. Worst steak I've ever had hands down even after a night out.",0,"NluBCz5vwqPFQrQahoJMBw"
"1664","IkY2ticzHEn4QFn8hQLSWg",0,"2013-07-26 15:44:09",0,"L0VUXtae9lLnGheaujUONA",2,"Hit Pat's across the street. Geno's is all flash... 2 best words to describe this place: Tourist attraction.",0,"ZGPiwpURy3oseaouPJWT5Q"
"1665","IkY2ticzHEn4QFn8hQLSWg",0,"2018-07-25 14:26:51",0,"RDTvg5Nmx6y8dbUu-LG7lA",2,"We wanted authentic Philly Cheesesteak and we tried Geno's. We got there the right time, there was no line. Order was quick, from order to deliver it felt like 3 mins top. We ordered mushroom cheesesteak and a reg cheesesteak. Our opinion on it (family of 3), it was disappointing. No taste, steak was ok, cheese wasn't melted, bread ok. There was no wow factor. Experience wasn't good. We tasted better at other places. But we did taste Pat's which is across the street. Let's put it this way, taste both but eat Geno's first so when you eat Pat's after. You will have a bigger smile.",0,"7tT5Fii_Oj7inrXMuR6CNg"
"1666","IkY2ticzHEn4QFn8hQLSWg",1,"2012-08-10 02:09:32",2,"HmD8xDJ0O17BfFHmUCO5CA",2,"OK, Lets get real. I don't get it. The attitude sucks here. The spoiled kid who I presume is the owners son is a jerk. How about saying thanks to someone. Customers are dropping some heavy cash after waiting in line forever and you don't have the decency to greet them or say thank you? That is BS! It's not like there is a shortage of cheesesteaks joints in Philly and the burbs. I am not going back due to the bad attitude of these pompous jerks.",4,"rApyZUdhsAEiyC52bsNI5Q"
"1667","IkY2ticzHEn4QFn8hQLSWg",0,"2014-01-13 15:13:28",1,"mUev0Rhkugu1v3Lou0datQ",5,"In war of Pats vs Geno, I choose Geno's.  I know that a lot of my Philly peeps are gonna kick me but sorry I like Geno's.  The cut of the beef is better at Pats but it's not much different when you are wolfing down a cheesesteak. But the pure difference for me is the taste. Geno's just taste better! My ""Whiz wit 'rooms"" is just juicy and filled with yummy goodness. It makes u lick up your fingers after you are done.   My recommendation is go buy both and do your taste test. I do it everytime I come to Philly and I always pick geno's!",1,"WNveG36d_O3HsYi5C6tpYw"
"1668","IkY2ticzHEn4QFn8hQLSWg",0,"2014-10-12 19:00:28",0,"5FT3NZyBkMy6vL1vDUTiPQ",1,"tourist trap. chunky meat disgusting wiz",0,"-a3lBj2ulBxrIwZf4zdMTA"
"1669","IkY2ticzHEn4QFn8hQLSWg",0,"2010-04-16 03:11:03",0,"p_36WRxApo86fAF1czrapg",2,"Decided to compare the 2 best known cheesesteak places in Philly. Since Geno's and Pat's are just across from each other, I ordered a cheesesteak from each place with a bottled water and chomped away.  The bread: -- Bread from Pat's was way too tough/. Not only did I have to bite into the bread, but I had to literally tear the bread in order to take any bites. The bread from Geno's was way easier to tolerate.  The steak: -- The portion of meat from Geno's was much smaller than Pat's. Also, the meat from Pat's was much more seasoned. I'm not sure if Geno's seasons their meat with anything 'cause it basically tasted like unseasoned roast beef.   The filling: -- I got Whiz With (with cheese whiz and with onions) at both places. I liked Geno's onions better, but the whiz was better from Pat's since Geno's was very skimpy on the whiz. The whiz is easily visible on the Pat's cheesesteak, but Geno's put a VERY TINY amount at the bottom of their cheesesteak. I almost went back to ask if they had forgotten to put it on.  The price: -- It's same at both places. $8.25 for cheesesteak.  ***CASH ONLY***  Service: -- Service at both locations sucked big time. I guess it's part of the whole ""lure"" to be rude and even curse at the customers. But I am not into this whole dumb idea of  ""Hahhahaa. I just got cursed at at a tourist trap. I can't wait to post it on Facebook and Twitter!""  I still expect people to be nice, especially people who are servicing customers.  Personally, both places sucked. The food wasn't all that bad but it wasn't anything close to what I was expecting. I expected more flavor, more meat, more cheese, and most importantly, more taste.    It's cool to check out if you are a tourist. Geno's totally had the look of seedy old Las Vegas decor going on.",1,"WKU4ARVrsNF8jpitZqNZpg"
"1670","IkY2ticzHEn4QFn8hQLSWg",3,"2011-11-23 14:22:14",0,"1qGgyaWg7Y_BTAAeoxaOaQ",2,"My friend was visiting from out of town, and we did the traditional Pat's and Geno's cheesesteak trek. We went a bit before noon, and parking wasn't as bad as I expected- it is all street parking, but we managed to get a spot only a block away. There wasn't much of a line by the time we got there, but when we were leaving around 12:10/12:15, a line was already forming.  The decor is pretty tacky, to say the least. The service guys all seemed like they were smirking at you, but we got all our food in about 30 seconds, which was pretty impressive. The racist signs around the place were pretty off-putting, and I think they should really reconsider that- after reading the signs, I'd be really hesitant to ever go back (for example: ""Press 1 for English, press 2 for deporation""). There's really a line between patriotism and ignorance, and Geno's managed to cross incredibly far into ignorance.  We ordered cheese fries, a diet coke and a cheesesteak with American cheese and onions. The ordering system was a bit confusing- there were different windows for different things (i.e. order the cheesesteak at one window, pay, then move to a different window to order the fries, pay, etc.) and the signage wasn't clear. The cheesesteak was $9, which was prettttty steep. The meat on the cheesesteak was gray-ish, and were cut into long slices. The onions were large-ish chunks, and not really cooked well. The roll was so greasy that looked wet, and the bread on one end actually was wet from grease. We had to get napkins and blot it off, and we went through a good number of napkins before we felt the cheesesteak was digestible. The American cheese, however, was tasty. The cheesefries were mostly just fries with some cheez whiz on it, and weren't too bad- although all the cheese whiz sunk to the bottom, so the top didn't really have much on it and the bottom had so much that the fries were stuck together.   I might go back if I had another friend visiting who wanted to try Pat's and Geno's, especially since they are right across the street from each other. But there's really no other reason to go here- the food isn't good, the food is overpriced, and the obnoxious signs are really off-putting.",4,"NdSNQXoxiFeNZQ1M6uB9fA"
"1671","IkY2ticzHEn4QFn8hQLSWg",2,"2009-09-21 04:07:24",1,"5KoZ6tQCsYsoluOW2QNrSQ",2,"Tempted to give 3 stars cause of being able to witness an act of human kindness that you don't get to see that often.  A couple 2 spots before us came and didn't have enough money, i forget what happened, but they could'nt pay for their meal.  But the couple right after them paid for them.  Wow that is what i like to see in the city of brotherly love; not hearing about people getting thrown off the stands during Eagle's games...  Anyway, that is realli neither here nor there.  20 min wait, for an average cheesesteak.  Bleh.  It wasn't bad but not particularly noteworthy.  Was fun to see people who got food from Pat's accross the street get yelled at for trying to use their ketchup dispenser.",2,"Bf9FfpHg-zHgzWV5MPdq2g"
"1672","IkY2ticzHEn4QFn8hQLSWg",1,"2009-12-01 18:27:36",0,"Ob4lSpAU_5RWwkkZgiHgfQ",1,"I actually liked the thicker meat and the crunchier bread in my cheesesteak better than Pat's. But the onions were barely cooked. Overall the sandwich was better, probably because we asked for provolone instead of cheese wiz too...  Now where Geno's loses all the stars I could give him is the xenophobic crap on the windows. I completely understand the memorial for Philly cops and firefighters killed in the line of duty but ""Order in English, this is America"" is really douchy.",4,"FHU2an4533uUTTPJU-hNmQ"
"1673","IkY2ticzHEn4QFn8hQLSWg",0,"2011-09-20 02:12:05",0,"ql4hcSY9F1EM_Lozpgu4rA",4,"OK... I really don't see how people can seriously say Pat's is better than Geno's!! HUH?! Geno's is definitely KING in these parts! Since Geno's doesnt chop up their meat, it seals in the juices (fat)! You want a fatty cheese steak for that makes is so flavorful. Also, that dirty water of Philly makes for great bread!!  I must say I was extremely happy that I was able to get a Geno's cheese steak at 2am while hurricane Irene was blowing away!!! When you get that craving, nothing will stop you!!",1,"UFua86jPDybFZTkj4dV17w"
"1674","IkY2ticzHEn4QFn8hQLSWg",0,"2013-12-27 19:24:05",0,"yQvwphSOHazdxyes7ZB-WA",5,"Geno's is a staple of the community. Throughout all the controversy surrounding this place, Joey Vento, stood his ground and always gave back to the community. The man had an impeccable work ethic and ran an efficient business. It is sad to no longer see him and his smiling face as he greeted customers. The cheesesteak is a staple of Philadelphia. While the sandwich is not the best in the city its the best in neighborhood and I respect the passion of the employees and the business. The service is always friendly and high paced. I've never had a bad experience. Its great at 7am when they are cooking onions and that smell just lofts through the area. Nothing like a cheesesteak for breakfast.",0,"WbcJ18WgaCP4CgaSy3129A"
"1675","IkY2ticzHEn4QFn8hQLSWg",0,"2009-07-01 14:02:50",3,"eb60UmYvzfPA_e60zvb8cg",2,"Someone wrote ""sucks less than Pat's"".  That sums it up really well.  Consider this item, it is at least ONE HUNDRED TIMES CLEANER than Pat's.",2,"3pabIQceENk9-C3W5AHaRw"
"1676","IkY2ticzHEn4QFn8hQLSWg",0,"2013-01-11 00:18:19",0,"vDjHtxM6Kc2zmE-s_JrOiw",2,"Pat's beat Geno's hands down! How is this even a competition?? Pat's is more flavorful, more moist, and I feel like it's got more meat to bread ratio. I had to add a bunch of hot sauce to Geno's sandwich just to finish it.",1,"Jaf5dxzcGqcE2A2l5KEXug"
"1677","IkY2ticzHEn4QFn8hQLSWg",0,"2016-07-01 18:47:56",1,"cQapsAXCxydIl2tTkUDSEw",4,"Lines are incredibly long, as this is a typical tourist spot however service is surprisingly fast. Bring cash, because cards aren't accepted.   The bread is fresh and the steaks have great texture. Pat's (Geno's competition) is right next door so if you're with friends, I recommend one of you go to Pat's and the other go to Geno's to compare!   Geno's appears to be located in a questionably shady neighborhood however I walked several blocks and felt fine. Parking can be a headache, so I recommend parking at a the local Asian plaza just several blocks away from Geno's (15 min walk). It's free, pretty populated and crowded with other cars.",0,"Vy_njARnGVF1fVihKtMNdw"
"1678","IkY2ticzHEn4QFn8hQLSWg",0,"2009-08-02 16:22:59",0,"D3PwA7NscSHGt5Xjs2dhWA",2,"I went to Geno's when I was on vacation in Philly for 2 nights on July 22 and the 23rd of this year, their fries suck and we're some of the worst I've ever had but the cheesesteak was good but I've had much better cheesesteaks elsewhere, the workers we're nicer here than at Pat's. I know a lot of people get offended by the ""This is America, Speak English"" sign that's there but it has nothing to do racism, it's just you live in the United States, that's the main language we speak here and it annoys me too when people immigrate to the U.S. but make no attempt to learn our language, it will only help you a lot if you learn english, if you want to speak your native language, that's your choice but english is the main language in the U.S., just my 2 cents. But this place is a tourist trap and I won't be back.",0,"WCiGrGn89yBrVbqXRkejwg"
"1679","IkY2ticzHEn4QFn8hQLSWg",0,"2015-07-02 22:42:31",0,"btQjU_funfx80BSa8aSakA",2,"Did both spots and to be fair check out the other review.  Okay... it's done and the one more check off the bucketlist.... Meat was lacking in flavor... nuff said...",1,"PnBe2ozNwy5eEPwoGQ0ftg"
"1680","IkY2ticzHEn4QFn8hQLSWg",0,"2018-10-26 17:37:52",0,"51TPsneEppshmmQI8AzW6A",2,"First time in Philly so I decided to try this place since it's famous for cheesesteaks.  The sandwich was average at best and not worth the $10 price tag.  The meat isn't broken up and it was t that flavorful but the bread was pretty good.  Overall, I've had better cheesesteaks at a lot of other places not in Philly.",0,"RFw05r0R4M0BbGf4p_ziCw"
"1681","IkY2ticzHEn4QFn8hQLSWg",0,"2014-06-26 18:42:57",1,"R1RyD47XVCLj3PhuLlVCQw",5,"2nd Best Friggin steak in South Philly.  Eat it.",0,"1C8fHW-8Uf5gIBQKF0yzXA"
"1682","IkY2ticzHEn4QFn8hQLSWg",0,"2013-03-11 16:17:19",0,"Xar0AzIOS2AMiMe-r5gl3Q",1,"Order in 'merican only! Pats is better. Who wants this flourescent tourist trap steak shop when there are tons of better spots... Cheesesteak is the same as getting it from any delivery pizza joint, except you don't have to wait 20 min for delivery",0,"h3B2DSr5UVXshnL5sP-m5g"
"1683","IkY2ticzHEn4QFn8hQLSWg",0,"2015-03-26 05:01:08",0,"ABXP9H_7mfhBhYwVc92CWQ",1,"I went to both Pat and Gino's and hands-down pats is the winner.  I wouldn't even say Ginos was close.  Sorry guys: (",2,"akHq1llNcMvQqohQ5X16Bg"
"1684","IkY2ticzHEn4QFn8hQLSWg",0,"2016-11-18 23:12:46",0,"25gXwAaptI8v0iNGVJoyxg",2,"Because it's a tourist attraction, you get the out of towners (like myself) who don't know how to order and slow down the line. While the cheesesteaks are above average, the extras like the drink and fries line are below average. Because of the necessity for speed, the service here is horrible. When you reach the corner with Geno's and Pat's across the street, it's fair to just go to the one with a shorter line. The taste isn't that much different, and both are worth trying. This one just fell flat with me.",0,"0tK4YCxmXpoUjNE_keBU6A"
"1685","IkY2ticzHEn4QFn8hQLSWg",0,"2008-07-31 16:07:37",0,"aYXTpsVMNQ-Vf1_bTaF26A",1,"Worse than Pat's.  Big signs, controversy, long lines, bad meat, bad rolls, annoying policies, expensive.  Why go?  Read my Pat's review if you want something more in-depth.",2,"9lcq01JUhRY2yW8AxU3TIA"
"1686","IkY2ticzHEn4QFn8hQLSWg",0,"2016-08-01 14:30:57",0,"Aa3cLitnf5WfkjaWtb2LkA",1,"If your only criticism of Geno's is that they're racist, you're undermining the terrible quality of the food.   The only people that like this garbage are tourists who believe everything the media tells them about where to eat. Basically the golden Philadelphia Phood rule is that if there's a huge line, it probably sucks (except for John's and DiNic's).  They use only the lowest quality ingredients and extra grease. It should be a crime to not chop the meat.",0,"4_IJKLhoyof73pvRal4Exw"
"1687","IkY2ticzHEn4QFn8hQLSWg",0,"2011-03-07 02:43:21",0,"suzZojSSFiiBGix0rjokFw",1,"Checked out  both Pat's and Geno's...not sure what the big deal is???  No flavor...all I can say...great tourist trap!",1,"stdqCbuhoJsUQKl44bxn2Q"
"1688","IkY2ticzHEn4QFn8hQLSWg",2,"2015-10-07 04:37:13",0,"gGsZFt47bg2qKkHyT2HvEQ",5,"Lower rating than Pat's is due to keyboard crusaders who believe internet criticism about a ""speak English"" sign carries the weight of legislation. The sandwiches are still excellent, although not the best in the city.",2,"cJ8hIsBgxBMivCI640bX8Q"
"1689","IkY2ticzHEn4QFn8hQLSWg",0,"2016-10-20 20:26:24",1,"xPm4eToyVKJKIXmnenMiZA",5,"Yummy cheesesteak!  My husband and I decided to get one of each Pat's and Geno's to have the ultimate face off of who's Philly cheesesteak was better.  Well I loved Geno's fresh bread and my husband loved Pat's flavorful meat.  Both are good!  Miss it already! (Back in Cali)",0,"WDuJyy-qfDJouRRWkt88RQ"
"1690","IkY2ticzHEn4QFn8hQLSWg",0,"2018-11-02 03:29:22",0,"G2GW3NuqpFC9hiJol5knXQ",3,"This is the 'famous'GenoMs Steaks which is right across the street from the 'famous' Pat's. The sandwiches weee good but not exactly what I expected  as far as flavor goes, but it was a good experience.",0,"ZNs3aSnS-uOCdyYReITxoA"
"1691","IkY2ticzHEn4QFn8hQLSWg",0,"2010-09-18 00:00:16",0,"gebeatuuAB3nxyoVOpw_rQ",3,"Was ok, not sure if it lived up to the hype though.  Was about a 45 min wait for an ok cheese steak whiz.  Have never tried Pats so can say who is better.   Oh and good luck finding somewhere to park.  Best thing was that the people we waited in line with keep buying us beer from a small bar around the corner.  Thanks guys.",0,"qoqDxok6DkNITMHsQ_YnuA"
"1692","IkY2ticzHEn4QFn8hQLSWg",0,"2011-05-25 04:59:52",0,"SsThEqLJgzvvlEodzXoeDw",1,"This was the worst Cheese Steak I tasted in Philly. If you are from Philly, you do not go here, unless you are pissy drunk in 2:30 in the morning.  Also, they are too expensive.  Off the cheesesteak topic, I also don't like how they have treated some Philly citizens.  However, they have the best marketing team!",1,"Y5E7Y_4S4NoGIgGwQez9Yw"
"1693","IkY2ticzHEn4QFn8hQLSWg",6,"2011-08-23 03:49:41",3,"XfunhkHTZQBwSJBWk_zZvw",1,"Geno, you are not american.   I'm probably not the first to say this nor will I be the last.   Your steaks are good, but I will not go back due to your preference to be a jerk to non-locals.    AND - your bike shop sucks....",9,"_9GNEBt3f6TvLyaQ9MkGuA"
"1694","IkY2ticzHEn4QFn8hQLSWg",0,"2019-06-21 02:22:37",0,"ubXwwhd_8OCyryjz9GrM6Q",5,"Delicious cheese steak and incredibly fast service. For our first ever Philly Cheesesteak, this was an awesome experience.",0,"k9MZX4LuUzMthAE_lHvXSw"
"1695","IkY2ticzHEn4QFn8hQLSWg",1,"2018-03-03 04:24:34",2,"tBhA1RQT3GTEtdENJNKH9g",2,"Fast service - you order from the outdoor window, and you can grab your meal about a minute later. Prices are pretty similar/competitive with all the other cheesesteak joints in town ($10+). I ordered the cheesecake hoagie and I thought the meat was dry. The whole sandwich lacked in flavor, but at least when comparing it to my friend's sandwich at Pat's King, the bread at Geno's seemed softer.  This is one of those places to ""check off the list"", but eh. I wasn't wow-ed by this famous spot.",1,"K7ycpHvXlBkJ1kW0DJawRQ"
"1696","IkY2ticzHEn4QFn8hQLSWg",0,"2011-06-19 16:18:16",0,"tW_YNy37rsxWVvQpQlvudg",1,"I went to Geno's years ago and genuinely enjoyed my sandwich and the assembly-line style service.  Since then, the food and service have gone down the toilet.  They are so preoccupied with moving the line that they won't ask questions or listen to you--they throw disgusting cheez whiz sandwiches (with RAW onions!) at you regardless of what you ask for.  Since I have a dairy allergy, I totally wasted my money and since I had already paid, they completely ignored me.  Everything about the place says ""Screw you if you don't conform"" so if I hadn't previously had a good experience I would never have come to Geno's.  Even the fries are disgusting.  Please, stay away.",0,"wkN5-quyLRF0534CwcfnyA"
"1697","IkY2ticzHEn4QFn8hQLSWg",1,"2015-10-16 17:23:05",1,"pnKqPymUE37pcwZsnuJoXw",4,"X marks the spot. One of the most well known/infamous, albeit coolest and interesting ""food fights"" is Geno's vs. Pat's.  Who has the better cheese steak? A question that cannot be simple to answer, for everyone has their own choice, and theory as to why.  I wont go into who has the best, because so many like to mention the less popular places that claim them to be more delicious.  At Geno's there is indeed a bit more variety and is clearly more flashy than Pat's; but, in this food feud, it certainly isn't equivalent to a decision one way or another.   You will truly have to take the trip to E Passyunk Ave and prepare your ordering method as you wait on line, to see for yourself, and become the next professor of perfect Philis. I took the drive from NY, and got there at 3 am, the lines for both Geno's and Pat's were around the corner; At Geno's, the people waiting on the line were more fun and friendly, more outgoing, than those at Pat's.  All that said, X truly marks this treasured spot with the road crossing in the middle of these two steak stands; Both open 24hrs and both drawing their loyal fanatics, Hold your own taste test and see for yourself. Let me know what you think too!  I prefer genos between the two but neither are my favorite sandwich in philly.  I'm looking at the Yelp star rating and wondering if people are rating a restaurant or rating truthfully for what it is, a 24 hour, get your fix, cheesesteak place.  It's tradition and maybe you don't belong in it..?  Remember to bring cash and a happy social attitude",2,"sBgR7lRY09Ddmv2I7e9hqA"
"1698","IkY2ticzHEn4QFn8hQLSWg",0,"2017-07-16 10:35:58",0,"pvvIf6cqeUCBxF9OA5Nmug",1,"TERRIBLE!!! Tough meat, barely any meat, cheese is almost non existent, bread was overwhelming and chewy. Fast service, but will not be returning again.",0,"6V_64nLRks40MdlYLoiSgA"
"1699","IkY2ticzHEn4QFn8hQLSWg",0,"2013-09-27 14:13:11",0,"x4ypgaLCAyTighAsBP43ZA",2,"This  place is a landmark in Philadelphia  so no matter whether they have 1 Star or 5 stars  people will continue traveling out of the way to get one . With that said the thin slices (not chopped) pieces of meat  barely fill the bread . The bread is great btw . The workers are arrogant and rude . As if they are doing us a favor by giving us a cheesesteak . Condiments are only available on the  side.   No thank you .",1,"4szwJUAZwLaaXdVaOoNvQg"
"1700","IkY2ticzHEn4QFn8hQLSWg",0,"2014-04-18 19:12:28",0,"8WxasRl7RnBuX6LfYuwU4Q",3,"While a visit to the cheesesteak place or places is a must for the tourist, as a local - there are plenty of other places that have much much better cheesesteaks. But Geno's is about more than the food, it is an experience that is part of Philly and a good stop for any tourist.",0,"tIMGGulHRvPMC3DogHubeg"
"1701","IkY2ticzHEn4QFn8hQLSWg",0,"2011-06-20 17:48:36",0,"VgXrlNmA-MLgP01w3swrrg",1,"Staff is so arrogant and rude.  Standed on line ""outside"" and stunk of their   mediocre food.  There are plenty of other places to get a better cheesesteak without the attitude. Thumbs down!",1,"Fya-LcQKRXa0PlNoW6rVeA"
"1702","IkY2ticzHEn4QFn8hQLSWg",0,"2017-09-04 20:45:13",0,"E2rYTixsbAkxlQBDqz5sdw",4,"We went here last night; this was really amazing! Great food. heard a lot of good things about htis place. Def worth the drive.",0,"wlK8Vh8YVAjvt7l0nZGWMg"
"1703","IkY2ticzHEn4QFn8hQLSWg",4,"2009-04-22 20:20:05",3,"36RjPu-LkORGIGjfoXsOyw",1,"2 / 11 of my cheesesteak pilgrimage (see my list!)  Both my best friend and sister said they preferred this place to Pat's.  I couldn't understand why.  Food non-withstanding, I barely understand why this is a famous attraction.  Other than the pretty lights, Geno's really has no claim to any cheesesteak fame.  I'm all for patriotism, but ""freedom fries"" and asking customers to speak English is ludicrous to me.  The bread and cheese were ok, but the meat had an awful, almost styrofoam texture and it was incredibly greasy.  If you must come to this infamous intersection, stick with the original across the street, then hit up some local's/Yelper's favorites.",6,"g6kWg8sohsmwrQRDaaJakg"
"1704","IkY2ticzHEn4QFn8hQLSWg",0,"2016-03-29 09:27:11",0,"yyac_QQ0yuDqsM1yLAVVHQ",1,"Quality has gone down over the years while the price has gone up. Last time I ate here was several years ago and I remember it being so much better. Went here on Easter Sunday and I spent $35 for 3 cheesesteaks and 1 large soda! The onions and mushrooms were not cooked well, some were still even raw. Not worth it for the price or the wait. Looks like they are relying more on their name than their flavor. They also tasted like they needed salt and pepper because it was so bland. Hope they improve because I would hate to seem them close their doors.",1,"iyI93tcSuQ54ckGyjaLP8g"
"1705","IkY2ticzHEn4QFn8hQLSWg",0,"2018-07-05 05:30:55",0,"A9cbAHcO7rYicqX18oGz0w",2,"I went to visit philly and stopped by to try the Philly cheesesteak. It was average nothing to go crazy about.",0,"rYOlCPfI7Ua2fWaHXwldEw"
"1706","IkY2ticzHEn4QFn8hQLSWg",4,"2009-07-31 22:18:48",3,"2q82-0BvNPC1e15MaDF6Sw",2,"This is the best in Philadelphia?  Well, it's the best if you compare it to Pat's, because the provolone actually tastes like cheese and the meat tastes like it came from a mammal.  Otherwise it blows.  What's with the local tradition of squishy, tasteless rolls, bland overcooked peppers, and canned mushrooms?  Yack!",4,"M-yiinJhbWfxl8kNtCm0rw"
"1707","IkY2ticzHEn4QFn8hQLSWg",0,"2012-08-27 00:29:33",0,"65iItmfq8TuMpzP19i42pA",1,"Was not impressed when I tried Geno's. The meat was dry and the service wasn't that great. I wish my first philly cheesesteak experience was better but I was disappointed.",0,"5yTSywMEQ-5V-SrXcgh74w"
"1708","IkY2ticzHEn4QFn8hQLSWg",0,"2013-05-26 21:16:13",0,"UvlzOsUa4Be32ScEs3xHdQ",1,"Philadelphia institution of bull****. Racist signs everywhere (against mexicans, asians, African Americans, you pick one...) and according to my friends who were visiting Philly (yes, I would not even touch that crap they serve even if I ate meat) the cheesesteak was dry and definitely not worth the trip. Not sure if I being from Philadelphia I would be proud of having this horrible place as a local attraction.",0,"rPERNeEtqVfIReWi7jhjJw"
"1709","IkY2ticzHEn4QFn8hQLSWg",0,"2018-10-12 12:42:48",0,"tnE5k-L-G4t-QFiIAkSiRg",5,"Great steak sandwich! Visited on October 9, 2018. If your looking for an authentic philly steak sandwich this is the place to go. If you're picky and want to compare buy 1 here and look across the street and get 1 from Pats and do a taste test yourself. Outdoor seating. Parking is limited but we were able to find a spot to park for 20 minutes while we ate.",0,"w8pOxOq_NdUg2iBkU3o8Uw"
"1710","IkY2ticzHEn4QFn8hQLSWg",0,"2015-08-29 18:30:18",0,"X3MBkuU6DeAokP-zBKSY0w",2,"So I rarely come to south philly, let alone get a cheesesteak but I'm here late at night and my friend is craving some cheesesteaks. Now the place is quite attractive with the neon lights so Geno's looks good at first sight. The menu is limited and the prices are high. $10 for a sandwich is not worth it but again my friend is hungry. So we ordered  standard cheesesteaks with whiz and provolone. Orders came out quick so big props to them. Now the size of the cheesesteak is small, two strips of meat, and a sprinkle of cheese. Bummer. As I took my first bite, the bread was oh so delicious. Everything is else was nothing to talk about. So 1 star for service and 1 star for the bread. Overally there are a whole lot of places better than this, seriously.",1,"mn953G0yuwIOlkgzOXkRGg"
"1711","IkY2ticzHEn4QFn8hQLSWg",1,"2017-10-31 23:39:17",0,"bpPfSok51BupejEz5CS7Uw",3,"Almost tgree thousand reviews and 2.5 stars? Wow. I read about this place on the internet reviews as having one of the best philly cheesesteak. I ended up here. They only accept cash but there is luckily atm across the street. There are condiments and napkins outside near the building. I enjoyed my food. It was very different than cheesesteaks i had back in atl in a good way. I had peppers mushrooms onions om whiz cheeze. I would say stick with onions only. Because the peppers were sort of too hard, not as soft as everything else. I enjoyed it. It was dripping cheese sauce and it was hard to eat. But fun experience.",2,"gekBd8XKujejFIYocAsfTQ"
"1712","IkY2ticzHEn4QFn8hQLSWg",1,"2012-01-20 04:15:16",0,"k5L0CcIekF-xcMLlWq79eQ",1,"Despite the hype and television coverage ( the nonesense of Food Network should tell it all) this is NOT the traditional Philadelphia cheesesteak,. Like the steaks across the street at Pat's this is not at all what most Philadelphian's know as a steak sandwhcih. These steaks are tough and flat.  No real steak uses cheeze wiz. A real steak is ""scrambled"" the meat is broken down, shreaded. And the cheese is real. go to any corner place to fine the real thing.",5,"lLE9v9rNcciAi6QxAUSWzw"
"1713","IkY2ticzHEn4QFn8hQLSWg",0,"2009-05-14 13:48:33",0,"TkC_wUcL8DqyfWEhbsyIMA",1,"Pat's cheesesteaks are the best reason to leave Geno's line! Lol! Geno's line may be shorter, but theres a reason for that!! My bf and I tried Geno's first, (as we suspected Pat's would be better), and we were right!! Geno's steaks were dry, chewy and the bun was practically empty. There was no seasoning or flavor to the meat. Pat's cheesesteak was far superior. It has more meat, and seasonings on the meat and the whiz, well that just steals the deal. It was hot, fast, and the line flies. You have to hit Pat's and order a ""wit whiz"" and youll be very satisfied. I cant wait to get back there.",0,"rhBT5AQi8LPTc3Mk2Qpxpw"
"1714","IkY2ticzHEn4QFn8hQLSWg",2,"2008-08-01 19:10:56",0,"IYD3wM0W2S_0oizt8aFoPg",3,"Super flashy and bright-- can't miss this place. It looked like VEGAS from afar.  The cheesesteaks were slightly bigger than Pat's, but the steaks was a bit more saucy which made it soggy and drippy. The bread was alot softer compared to Pat's.  I don't live in philly, but i thought this place wasn't too shabby!   I think i like Pat's better though. Review for Pat's will come soon. :-D",2,"akXECOeo9HcYg-JnRZYirw"
"1715","IkY2ticzHEn4QFn8hQLSWg",0,"2014-01-11 20:19:55",1,"kKdgRJRSfCU4TQsqQrgAcw",3,"Their cheesesteaks are SO delicious. So are Pat's. And they are both rude & snotty as hell. Why can't you just be nice to people? Some of us are not from Philly and did not study your ordering lingo. Get over yourselves.",2,"gxHRJoVRx5kFXJ5LYFW9uA"
"1716","IkY2ticzHEn4QFn8hQLSWg",2,"2018-11-05 13:29:54",2,"RxJp-yrWPMIYh4MUqZxfcA",1,"Went 7 years ago for first time but looks like my review was removed.   We didn't care for the cheese steak back then.    Went back last night for the pork sandwich.  Was pretty terrible.  The bread was hard and stale.  Pork was dry.   Don't understand the popularity here.  Not of high quality at all.",4,"N1ZCuhN0EFevaIfn6uRTNQ"
